dataset,modelId,label,action,outcome,result,entryScore,confidence,grade,risk,distanceAtCommit
Genesis-019,late_catch,Late Catch,SKIP,OVER,skipped,42,58,D,Low,-25.56999999999971
Genesis-019,trend_continuation,Trend Follow,SKIP,OVER,skipped,42,58,D,Low,-25.56999999999971
Genesis-019,snapback_reversal,Snapback Guard,SKIP,OVER,skipped,42,58,D,Low,-25.56999999999971
Genesis-019,odds_pressure,Odds Pressure,SKIP,OVER,skipped,42,58,D,Low,-25.56999999999971
Genesis-019,meta_judge,Meta Judge,SKIP,OVER,skipped,42,58,D,Low,-25.56999999999971
Genesis-019,core_v30,Core V30,UNDER,UNDER,win,14,82,A,Low,-66.5199999999968
Genesis-019,v31_active,V31 Active,UNDER,UNDER,win,14,82,A,Low,-66.5199999999968
Genesis-019,v32_regime,V32 Regime,UNDER,UNDER,win,14,82,A,Low,-66.5199999999968
Genesis-019,v33_pro,V33 Pro Trader,UNDER,UNDER,win,14,82,A,Low,-66.5199999999968
Genesis-019,six_minute_commit,6m Commit,UNDER,UNDER,win,14,82,A,Low,-66.5199999999968
Genesis-019,late_catch,Late Catch,UNDER,UNDER,win,14,82,A,Low,-66.5199999999968
Genesis-019,trend_continuation,Trend Follow,UNDER,UNDER,win,14,82,A,Low,-66.5199999999968
Genesis-019,snapback_reversal,Snapback Guard,SKIP,UNDER,skipped,14,82,A,Low,-66.5199999999968
Genesis-019,odds_pressure,Odds Pressure,UNDER,UNDER,win,14,82,A,Low,-66.5199999999968
Genesis-019,meta_judge,Meta Judge,UNDER,UNDER,win,14,82,A,Low,-66.5199999999968
Genesis-019,core_v30,Core V30,UNDER,OVER,loss,8,82,A,Low,-52.66000000000349
Genesis-019,v31_active,V31 Active,UNDER,OVER,loss,8,82,A,Low,-52.66000000000349
Genesis-019,v32_regime,V32 Regime,UNDER,OVER,loss,8,82,A,Low,-52.66000000000349
Genesis-019,v33_pro,V33 Pro Trader,UNDER,OVER,loss,8,82,A,Low,-52.66000000000349
Genesis-019,six_minute_commit,6m Commit,UNDER,OVER,loss,8,82,A,Low,-52.66000000000349
Genesis-019,late_catch,Late Catch,UNDER,OVER,loss,8,82,A,Low,-52.66000000000349
Genesis-019,trend_continuation,Trend Follow,UNDER,OVER,loss,8,82,A,Low,-52.66000000000349
Genesis-019,snapback_reversal,Snapback Guard,SKIP,OVER,skipped,8,82,A,Low,-52.66000000000349
Genesis-019,odds_pressure,Odds Pressure,UNDER,OVER,loss,8,82,A,Low,-52.66000000000349
Genesis-019,meta_judge,Meta Judge,UNDER,OVER,loss,8,82,A,Low,-52.66000000000349
Genesis-019,core_v30,Core V30,SKIP,UNDER,skipped,32,65,D,Low,-36.13999999999942
Genesis-019,v31_active,V31 Active,SKIP,UNDER,skipped,32,65,D,Low,-36.13999999999942
Genesis-019,v32_regime,V32 Regime,SKIP,UNDER,skipped,32,65,D,Low,-36.13999999999942
Genesis-019,v33_pro,V33 Pro Trader,SKIP,UNDER,skipped,32,65,D,Low,-36.13999999999942
Genesis-019,six_minute_commit,6m Commit,SKIP,UNDER,skipped,32,65,D,Low,-36.13999999999942
Genesis-019,late_catch,Late Catch,SKIP,UNDER,skipped,32,65,D,Low,-36.13999999999942
Genesis-019,trend_continuation,Trend Follow,SKIP,UNDER,skipped,32,65,D,Low,-36.13999999999942
Genesis-019,snapback_reversal,Snapback Guard,SKIP,UNDER,skipped,32,65,D,Low,-36.13999999999942
Genesis-019,odds_pressure,Odds Pressure,SKIP,UNDER,skipped,32,65,D,Low,-36.13999999999942
Genesis-019,meta_judge,Meta Judge,SKIP,UNDER,skipped,32,65,D,Low,-36.13999999999942
Genesis-019,core_v30,Core V30,OVER,OVER,win,95,82,A+,Low,215.09999999999854
Genesis-019,v31_active,V31 Active,OVER,OVER,win,95,82,A+,Low,215.09999999999854
Genesis-019,v32_regime,V32 Regime,OVER,OVER,win,95,82,A+,Low,215.09999999999854
Genesis-019,v33_pro,V33 Pro Trader,OVER,OVER,win,95,82,A+,Low,215.09999999999854
Genesis-019,six_minute_commit,6m Commit,OVER,OVER,win,95,82,A+,Low,215.09999999999854
Genesis-019,late_catch,Late Catch,OVER,OVER,win,95,82,A+,Low,215.09999999999854
Genesis-019,trend_continuation,Trend Follow,OVER,OVER,win,95,82,A+,Low,215.09999999999854
Genesis-019,snapback_reversal,Snapback Guard,SKIP,OVER,skipped,95,82,A+,Low,215.09999999999854
Genesis-019,odds_pressure,Odds Pressure,OVER,OVER,win,95,82,A+,Low,215.09999999999854
Genesis-019,meta_judge,Meta Judge,OVER,OVER,win,95,82,A+,Low,215.09999999999854
Genesis-019,core_v30,Core V30,UNDER,UNDER,win,14,82,A,Low,-93.9800000000032
Genesis-019,v31_active,V31 Active,UNDER,UNDER,win,14,82,A,Low,-93.9800000000032
Genesis-019,v32_regime,V32 Regime,UNDER,UNDER,win,14,82,A,Low,-93.9800000000032
Genesis-019,v33_pro,V33 Pro Trader,UNDER,UNDER,win,14,82,A,Low,-93.9800000000032
Genesis-019,six_minute_commit,6m Commit,UNDER,UNDER,win,14,82,A,Low,-93.9800000000032
Genesis-019,late_catch,Late Catch,UNDER,UNDER,win,14,82,A,Low,-93.9800000000032
Genesis-019,trend_continuation,Trend Follow,UNDER,UNDER,win,14,82,A,Low,-93.9800000000032
Genesis-019,snapback_reversal,Snapback Guard,SKIP,UNDER,skipped,14,82,A,Low,-93.9800000000032
Genesis-019,odds_pressure,Odds Pressure,UNDER,UNDER,win,14,82,A,Low,-93.9800000000032
Genesis-019,meta_judge,Meta Judge,UNDER,UNDER,win,14,82,A,Low,-93.9800000000032
Genesis-019,core_v30,Core V30,SKIP,OVER,skipped,74,74,B,Low,68.77999999999884
Genesis-019,v31_active,V31 Active,OVER,OVER,win,74,74,B,Low,68.77999999999884
Genesis-019,v32_regime,V32 Regime,OVER,OVER,win,74,74,B,Low,68.77999999999884
Genesis-019,v33_pro,V33 Pro Trader,SKIP,OVER,skipped,74,74,B,Low,68.77999999999884
Genesis-019,six_minute_commit,6m Commit,OVER,OVER,win,74,74,B,Low,68.77999999999884
Genesis-019,late_catch,Late Catch,OVER,OVER,win,74,74,B,Low,68.77999999999884
Genesis-019,trend_continuation,Trend Follow,SKIP,OVER,skipped,74,74,B,Low,68.77999999999884
Genesis-019,snapback_reversal,Snapback Guard,OVER,OVER,win,74,74,B,Low,68.77999999999884
Genesis-019,odds_pressure,Odds Pressure,SKIP,OVER,skipped,74,74,B,Low,68.77999999999884
Genesis-019,meta_judge,Meta Judge,OVER,OVER,win,74,74,B,Low,68.77999999999884
Genesis-019,core_v30,Core V30,SKIP,UNDER,skipped,30,72,B,Low,-25.119999999995343
Genesis-019,v31_active,V31 Active,UNDER,UNDER,win,30,72,B,Low,-25.119999999995343
Genesis-019,v32_regime,V32 Regime,SKIP,UNDER,skipped,30,72,B,Low,-25.119999999995343
Genesis-019,v33_pro,V33 Pro Trader,SKIP,UNDER,skipped,30,72,B,Low,-25.119999999995343
Genesis-019,six_minute_commit,6m Commit,UNDER,UNDER,win,30,72,B,Low,-25.119999999995343
Genesis-019,late_catch,Late Catch,UNDER,UNDER,win,30,72,B,Low,-25.119999999995343
Genesis-019,trend_continuation,Trend Follow,SKIP,UNDER,skipped,30,72,B,Low,-25.119999999995343
Genesis-019,snapback_reversal,Snapback Guard,UNDER,UNDER,win,30,72,B,Low,-25.119999999995343
Genesis-019,odds_pressure,Odds Pressure,SKIP,UNDER,skipped,30,72,B,Low,-25.119999999995343
Genesis-019,meta_judge,Meta Judge,UNDER,UNDER,win,30,72,B,Low,-25.119999999995343
Genesis-019,core_v30,Core V30,SKIP,UNDER,skipped,77,78,B,Low,37.88000000000466
Genesis-019,v31_active,V31 Active,OVER,UNDER,loss,77,78,B,Low,37.88000000000466
Genesis-019,v32_regime,V32 Regime,OVER,UNDER,loss,77,78,B,Low,37.88000000000466
Genesis-019,v33_pro,V33 Pro Trader,OVER,UNDER,loss,77,78,B,Low,37.88000000000466
Genesis-019,six_minute_commit,6m Commit,OVER,UNDER,loss,77,78,B,Low,37.88000000000466
Genesis-019,late_catch,Late Catch,OVER,UNDER,loss,77,78,B,Low,37.88000000000466
Genesis-019,trend_continuation,Trend Follow,SKIP,UNDER,skipped,77,78,B,Low,37.88000000000466
Genesis-019,snapback_reversal,Snapback Guard,OVER,UNDER,loss,77,78,B,Low,37.88000000000466
Genesis-019,odds_pressure,Odds Pressure,OVER,UNDER,loss,77,78,B,Low,37.88000000000466
Genesis-019,meta_judge,Meta Judge,OVER,UNDER,loss,77,78,B,Low,37.88000000000466
Genesis-019,core_v30,Core V30,SKIP,UNDER,skipped,58,49,F,Medium,12.739999999997963
Genesis-019,v31_active,V31 Active,SKIP,UNDER,skipped,58,49,F,Medium,12.739999999997963
Genesis-019,v32_regime,V32 Regime,SKIP,UNDER,skipped,58,49,F,Medium,12.739999999997963
Genesis-019,v33_pro,V33 Pro Trader,SKIP,UNDER,skipped,58,49,F,Medium,12.739999999997963
Genesis-019,six_minute_commit,6m Commit,SKIP,UNDER,skipped,58,49,F,Medium,12.739999999997963
Genesis-019,late_catch,Late Catch,SKIP,UNDER,skipped,58,49,F,Medium,12.739999999997963
Genesis-019,trend_continuation,Trend Follow,SKIP,UNDER,skipped,58,49,F,Medium,12.739999999997963
Genesis-019,snapback_reversal,Snapback Guard,SKIP,UNDER,skipped,58,49,F,Medium,12.739999999997963
Genesis-019,odds_pressure,Odds Pressure,SKIP,UNDER,skipped,58,49,F,Medium,12.739999999997963
Genesis-019,meta_judge,Meta Judge,SKIP,UNDER,skipped,58,49,F,Medium,12.739999999997963
Genesis-019,core_v30,Core V30,SKIP,UNDER,skipped,40,59,D,Low,-43.84000000000378
Genesis-019,v31_active,V31 Active,SKIP,UNDER,skipped,40,59,D,Low,-43.84000000000378
Genesis-019,v32_regime,V32 Regime,SKIP,UNDER,skipped,40,59,D,Low,-43.84000000000378
Genesis-019,v33_pro,V33 Pro Trader,SKIP,UNDER,skipped,40,59,D,Low,-43.84000000000378
Genesis-019,six_minute_commit,6m Commit,SKIP,UNDER,skipped,40,59,D,Low,-43.84000000000378
Genesis-019,late_catch,Late Catch,SKIP,UNDER,skipped,40,59,D,Low,-43.84000000000378
Genesis-019,trend_continuation,Trend Follow,SKIP,UNDER,skipped,40,59,D,Low,-43.84000000000378
Genesis-019,snapback_reversal,Snapback Guard,SKIP,UNDER,skipped,40,59,D,Low,-43.84000000000378
Genesis-019,odds_pressure,Odds Pressure,SKIP,UNDER,skipped,40,59,D,Low,-43.84000000000378
Genesis-019,meta_judge,Meta Judge,SKIP,UNDER,skipped,40,59,D,Low,-43.84000000000378
Genesis-019,core_v30,Core V30,OVER,OVER,win,99,82,A+,Low,85.77999999999884
Genesis-019,v31_active,V31 Active,OVER,OVER,win,99,82,A+,Low,85.77999999999884
Genesis-019,v32_regime,V32 Regime,OVER,OVER,win,99,82,A+,Low,85.77999999999884
Genesis-019,v33_pro,V33 Pro Trader,OVER,OVER,win,99,82,A+,Low,85.77999999999884
Genesis-019,six_minute_commit,6m Commit,OVER,OVER,win,99,82,A+,Low,85.77999999999884
Genesis-019,late_catch,Late Catch,OVER,OVER,win,99,82,A+,Low,85.77999999999884
Genesis-019,trend_continuation,Trend Follow,OVER,OVER,win,99,82,A+,Low,85.77999999999884
Genesis-019,snapback_reversal,Snapback Guard,SKIP,OVER,skipped,99,82,A+,Low,85.77999999999884
Genesis-019,odds_pressure,Odds Pressure,OVER,OVER,win,99,82,A+,Low,85.77999999999884
Genesis-019,meta_judge,Meta Judge,OVER,OVER,win,99,82,A+,Low,85.77999999999884
Genesis-019,core_v30,Core V30,SKIP,UNDER,skipped,65,32,F,High,-71.88999999999942
Genesis-019,v31_active,V31 Active,SKIP,UNDER,skipped,65,32,F,High,-71.88999999999942
Genesis-019,v32_regime,V32 Regime,SKIP,UNDER,skipped,65,32,F,High,-71.88999999999942
Genesis-019,v33_pro,V33 Pro Trader,SKIP,UNDER,skipped,65,32,F,High,-71.88999999999942
Genesis-019,six_minute_commit,6m Commit,SKIP,UNDER,skipped,65,32,F,High,-71.88999999999942
Genesis-019,late_catch,Late Catch,SKIP,UNDER,skipped,65,32,F,High,-71.88999999999942
Genesis-019,trend_continuation,Trend Follow,SKIP,UNDER,skipped,65,32,F,High,-71.88999999999942
Genesis-019,snapback_reversal,Snapback Guard,SKIP,UNDER,skipped,65,32,F,High,-71.88999999999942
Genesis-019,odds_pressure,Odds Pressure,SKIP,UNDER,skipped,65,32,F,High,-71.88999999999942
Genesis-019,meta_judge,Meta Judge,SKIP,UNDER,skipped,65,32,F,High,-71.88999999999942
Genesis-019,core_v30,Core V30,OVER,OVER,win,96,82,A+,Low,189.51000000000204
Genesis-019,v31_active,V31 Active,OVER,OVER,win,96,82,A+,Low,189.51000000000204
Genesis-019,v32_regime,V32 Regime,OVER,OVER,win,96,82,A+,Low,189.51000000000204
Genesis-019,v33_pro,V33 Pro Trader,OVER,OVER,win,96,82,A+,Low,189.51000000000204
Genesis-019,six_minute_commit,6m Commit,OVER,OVER,win,96,82,A+,Low,189.51000000000204
Genesis-019,late_catch,Late Catch,OVER,OVER,win,96,82,A+,Low,189.51000000000204
Genesis-019,trend_continuation,Trend Follow,OVER,OVER,win,96,82,A+,Low,189.51000000000204
Genesis-019,snapback_reversal,Snapback Guard,SKIP,OVER,skipped,96,82,A+,Low,189.51000000000204
Genesis-019,odds_pressure,Odds Pressure,OVER,OVER,win,96,82,A+,Low,189.51000000000204
Genesis-019,meta_judge,Meta Judge,OVER,OVER,win,96,82,A+,Low,189.51000000000204
Genesis-019,core_v30,Core V30,SKIP,UNDER,skipped,32,60,C,Medium,-7.690000000002328
Genesis-019,v31_active,V31 Active,SKIP,UNDER,skipped,32,60,C,Medium,-7.690000000002328
Genesis-019,v32_regime,V32 Regime,SKIP,UNDER,skipped,32,60,C,Medium,-7.690000000002328
Genesis-019,v33_pro,V33 Pro Trader,SKIP,UNDER,skipped,32,60,C,Medium,-7.690000000002328
Genesis-019,six_minute_commit,6m Commit,SKIP,UNDER,skipped,32,60,C,Medium,-7.690000000002328
Genesis-019,late_catch,Late Catch,SKIP,UNDER,skipped,32,60,C,Medium,-7.690000000002328
Genesis-019,trend_continuation,Trend Follow,SKIP,UNDER,skipped,32,60,C,Medium,-7.690000000002328
Genesis-019,snapback_reversal,Snapback Guard,SKIP,UNDER,skipped,32,60,C,Medium,-7.690000000002328
Genesis-019,odds_pressure,Odds Pressure,SKIP,UNDER,skipped,32,60,C,Medium,-7.690000000002328
Genesis-019,meta_judge,Meta Judge,SKIP,UNDER,skipped,32,60,C,Medium,-7.690000000002328
Genesis-019,core_v30,Core V30,SKIP,OVER,skipped,55,57,D,Low,22.609999999993306
Genesis-019,v31_active,V31 Active,SKIP,OVER,skipped,55,57,D,Low,22.609999999993306
Genesis-019,v32_regime,V32 Regime,SKIP,OVER,skipped,55,57,D,Low,22.609999999993306
Genesis-019,v33_pro,V33 Pro Trader,SKIP,OVER,skipped,55,57,D,Low,22.609999999993306
Genesis-019,six_minute_commit,6m Commit,SKIP,OVER,skipped,55,57,D,Low,22.609999999993306
Genesis-019,late_catch,Late Catch,SKIP,OVER,skipped,55,57,D,Low,22.609999999993306
Genesis-019,trend_continuation,Trend Follow,SKIP,OVER,skipped,55,57,D,Low,22.609999999993306
Genesis-019,snapback_reversal,Snapback Guard,SKIP,OVER,skipped,55,57,D,Low,22.609999999993306
Genesis-019,odds_pressure,Odds Pressure,SKIP,OVER,skipped,55,57,D,Low,22.609999999993306
Genesis-019,meta_judge,Meta Judge,SKIP,OVER,skipped,55,57,D,Low,22.609999999993306
Genesis-019,core_v30,Core V30,UNDER,UNDER,win,13,82,A,Low,-62.830000000001746
Genesis-019,v31_active,V31 Active,UNDER,UNDER,win,13,82,A,Low,-62.830000000001746
Genesis-019,v32_regime,V32 Regime,UNDER,UNDER,win,13,82,A,Low,-62.830000000001746
Genesis-019,v33_pro,V33 Pro Trader,UNDER,UNDER,win,13,82,A,Low,-62.830000000001746
Genesis-019,six_minute_commit,6m Commit,UNDER,UNDER,win,13,82,A,Low,-62.830000000001746
Genesis-019,late_catch,Late Catch,UNDER,UNDER,win,13,82,A,Low,-62.830000000001746
Genesis-019,trend_continuation,Trend Follow,UNDER,UNDER,win,13,82,A,Low,-62.830000000001746
Genesis-019,snapback_reversal,Snapback Guard,SKIP,UNDER,skipped,13,82,A,Low,-62.830000000001746
Genesis-019,odds_pressure,Odds Pressure,UNDER,UNDER,win,13,82,A,Low,-62.830000000001746
Genesis-019,meta_judge,Meta Judge,UNDER,UNDER,win,13,82,A,Low,-62.830000000001746
Genesis-019,core_v30,Core V30,UNDER,UNDER,win,10,82,A,Low,-114.63999999999942
Genesis-019,v31_active,V31 Active,UNDER,UNDER,win,10,82,A,Low,-114.63999999999942
Genesis-019,v32_regime,V32 Regime,UNDER,UNDER,win,10,82,A,Low,-114.63999999999942
Genesis-019,v33_pro,V33 Pro Trader,UNDER,UNDER,win,10,82,A,Low,-114.63999999999942
Genesis-019,six_minute_commit,6m Commit,UNDER,UNDER,win,10,82,A,Low,-114.63999999999942
Genesis-019,late_catch,Late Catch,UNDER,UNDER,win,10,82,A,Low,-114.63999999999942
Genesis-019,trend_continuation,Trend Follow,UNDER,UNDER,win,10,82,A,Low,-114.63999999999942
Genesis-019,snapback_reversal,Snapback Guard,SKIP,UNDER,skipped,10,82,A,Low,-114.63999999999942
Genesis-019,odds_pressure,Odds Pressure,UNDER,UNDER,win,10,82,A,Low,-114.63999999999942
Genesis-019,meta_judge,Meta Judge,UNDER,UNDER,win,10,82,A,Low,-114.63999999999942
Genesis-019,core_v30,Core V30,OVER,OVER,win,93,82,A,Low,87.70999999999913
Genesis-019,v31_active,V31 Active,OVER,OVER,win,93,82,A,Low,87.70999999999913
Genesis-019,v32_regime,V32 Regime,OVER,OVER,win,93,82,A,Low,87.70999999999913
Genesis-019,v33_pro,V33 Pro Trader,OVER,OVER,win,93,82,A,Low,87.70999999999913
Genesis-019,six_minute_commit,6m Commit,OVER,OVER,win,93,82,A,Low,87.70999999999913
Genesis-019,late_catch,Late Catch,OVER,OVER,win,93,82,A,Low,87.70999999999913
Genesis-019,trend_continuation,Trend Follow,OVER,OVER,win,93,82,A,Low,87.70999999999913
Genesis-019,snapback_reversal,Snapback Guard,SKIP,OVER,skipped,93,82,A,Low,87.70999999999913
Genesis-019,odds_pressure,Odds Pressure,OVER,OVER,win,93,82,A,Low,87.70999999999913
Genesis-019,meta_judge,Meta Judge,OVER,OVER,win,93,82,A,Low,87.70999999999913
Genesis-019,core_v30,Core V30,SKIP,UNDER,skipped,38,64,C,Medium,-14.860000000000582
Genesis-019,v31_active,V31 Active,SKIP,UNDER,skipped,38,64,C,Medium,-14.860000000000582
Genesis-019,v32_regime,V32 Regime,SKIP,UNDER,skipped,38,64,C,Medium,-14.860000000000582
Genesis-019,v33_pro,V33 Pro Trader,SKIP,UNDER,skipped,38,64,C,Medium,-14.860000000000582
Genesis-019,six_minute_commit,6m Commit,SKIP,UNDER,skipped,38,64,C,Medium,-14.860000000000582
Genesis-019,late_catch,Late Catch,SKIP,UNDER,skipped,38,64,C,Medium,-14.860000000000582
Genesis-019,trend_continuation,Trend Follow,SKIP,UNDER,skipped,38,64,C,Medium,-14.860000000000582
Genesis-019,snapback_reversal,Snapback Guard,SKIP,UNDER,skipped,38,64,C,Medium,-14.860000000000582
Genesis-019,odds_pressure,Odds Pressure,SKIP,UNDER,skipped,38,64,C,Medium,-14.860000000000582
Genesis-019,meta_judge,Meta Judge,SKIP,UNDER,skipped,38,64,C,Medium,-14.860000000000582
Genesis-019,core_v30,Core V30,SKIP,OVER,skipped,68,69,C,Low,75.66999999999825
Genesis-019,v31_active,V31 Active,SKIP,OVER,skipped,68,69,C,Low,75.66999999999825
Genesis-019,v32_regime,V32 Regime,SKIP,OVER,skipped,68,69,C,Low,75.66999999999825
Genesis-019,v33_pro,V33 Pro Trader,SKIP,OVER,skipped,68,69,C,Low,75.66999999999825
Genesis-019,six_minute_commit,6m Commit,SKIP,OVER,skipped,68,69,C,Low,75.66999999999825
Genesis-019,late_catch,Late Catch,SKIP,OVER,skipped,68,69,C,Low,75.66999999999825
Genesis-019,trend_continuation,Trend Follow,SKIP,OVER,skipped,68,69,C,Low,75.66999999999825
Genesis-019,snapback_reversal,Snapback Guard,SKIP,OVER,skipped,68,69,C,Low,75.66999999999825
Genesis-019,odds_pressure,Odds Pressure,SKIP,OVER,skipped,68,69,C,Low,75.66999999999825
Genesis-019,meta_judge,Meta Judge,SKIP,OVER,skipped,68,69,C,Low,75.66999999999825
Genesis-019,core_v30,Core V30,UNDER,UNDER,win,3,82,A+,Low,-133.38999999999942
Genesis-019,v31_active,V31 Active,UNDER,UNDER,win,3,82,A+,Low,-133.38999999999942
Genesis-019,v32_regime,V32 Regime,UNDER,UNDER,win,3,82,A+,Low,-133.38999999999942
Genesis-019,v33_pro,V33 Pro Trader,UNDER,UNDER,win,3,82,A+,Low,-133.38999999999942
Genesis-019,six_minute_commit,6m Commit,UNDER,UNDER,win,3,82,A+,Low,-133.38999999999942
Genesis-019,late_catch,Late Catch,UNDER,UNDER,win,3,82,A+,Low,-133.38999999999942
Genesis-019,trend_continuation,Trend Follow,UNDER,UNDER,win,3,82,A+,Low,-133.38999999999942
Genesis-019,snapback_reversal,Snapback Guard,SKIP,UNDER,skipped,3,82,A+,Low,-133.38999999999942
Genesis-019,odds_pressure,Odds Pressure,UNDER,UNDER,win,3,82,A+,Low,-133.38999999999942
Genesis-019,meta_judge,Meta Judge,UNDER,UNDER,win,3,82,A+,Low,-133.38999999999942
Genesis-019,core_v30,Core V30,SKIP,UNDER,skipped,45,56,D,Low,-10.740000000005239
Genesis-019,v31_active,V31 Active,SKIP,UNDER,skipped,45,56,D,Low,-10.740000000005239
Genesis-019,v32_regime,V32 Regime,SKIP,UNDER,skipped,45,56,D,Low,-10.740000000005239
Genesis-019,v33_pro,V33 Pro Trader,SKIP,UNDER,skipped,45,56,D,Low,-10.740000000005239
Genesis-019,six_minute_commit,6m Commit,SKIP,UNDER,skipped,45,56,D,Low,-10.740000000005239
Genesis-019,late_catch,Late Catch,SKIP,UNDER,skipped,45,56,D,Low,-10.740000000005239
Genesis-019,trend_continuation,Trend Follow,SKIP,UNDER,skipped,45,56,D,Low,-10.740000000005239
Genesis-019,snapback_reversal,Snapback Guard,SKIP,UNDER,skipped,45,56,D,Low,-10.740000000005239
Genesis-019,odds_pressure,Odds Pressure,SKIP,UNDER,skipped,45,56,D,Low,-10.740000000005239
Genesis-019,meta_judge,Meta Judge,SKIP,UNDER,skipped,45,56,D,Low,-10.740000000005239
Genesis-019,core_v30,Core V30,SKIP,OVER,skipped,63,56,D,Medium,4.760000000002037
Genesis-019,v31_active,V31 Active,SKIP,OVER,skipped,63,56,D,Medium,4.760000000002037
Genesis-019,v32_regime,V32 Regime,SKIP,OVER,skipped,63,56,D,Medium,4.760000000002037
Genesis-019,v33_pro,V33 Pro Trader,SKIP,OVER,skipped,63,56,D,Medium,4.760000000002037
Genesis-019,six_minute_commit,6m Commit,SKIP,OVER,skipped,63,56,D,Medium,4.760000000002037
Genesis-019,late_catch,Late Catch,SKIP,OVER,skipped,63,56,D,Medium,4.760000000002037
Genesis-019,trend_continuation,Trend Follow,SKIP,OVER,skipped,63,56,D,Medium,4.760000000002037
Genesis-019,snapback_reversal,Snapback Guard,SKIP,OVER,skipped,63,56,D,Medium,4.760000000002037
Genesis-019,odds_pressure,Odds Pressure,SKIP,OVER,skipped,63,56,D,Medium,4.760000000002037
Genesis-019,meta_judge,Meta Judge,SKIP,OVER,skipped,63,56,D,Medium,4.760000000002037
Genesis-019,core_v30,Core V30,SKIP,UNDER,skipped,66,66,C,Medium,16.439999999995052
Genesis-019,v31_active,V31 Active,SKIP,UNDER,skipped,66,66,C,Medium,16.439999999995052
Genesis-019,v32_regime,V32 Regime,SKIP,UNDER,skipped,66,66,C,Medium,16.439999999995052
Genesis-019,v33_pro,V33 Pro Trader,SKIP,UNDER,skipped,66,66,C,Medium,16.439999999995052
Genesis-019,six_minute_commit,6m Commit,SKIP,UNDER,skipped,66,66,C,Medium,16.439999999995052
Genesis-019,late_catch,Late Catch,SKIP,UNDER,skipped,66,66,C,Medium,16.439999999995052
Genesis-019,trend_continuation,Trend Follow,SKIP,UNDER,skipped,66,66,C,Medium,16.439999999995052
Genesis-019,snapback_reversal,Snapback Guard,SKIP,UNDER,skipped,66,66,C,Medium,16.439999999995052
Genesis-019,odds_pressure,Odds Pressure,SKIP,UNDER,skipped,66,66,C,Medium,16.439999999995052
